time,longitudinal_acceleration,latitudinal_acceleration,Gforce_lateral_acceleration,Gforce_acceleration_deceleration
149.45,1.9237,31.3247,0.246256,-0.330523
149.5,-2.5572,-28.3439,0.254576,-0.323777
149.55,-4.5452,-27.9943,0.244592,-0.328836
149.6,-2.8084,2.0209,0.236273,-0.283305
149.65,-2.572,1.9191,0.221298,-0.300169
149.7,-2.0671,2.1162,0.234609,-0.359191
149.75,-2.3197,2.3068,0.259567,-0.347386
149.8,-3.429,2.1162,0.21797,-0.342327
149.85,-3.6978,1.9219,0.164725,-0.305228
149.9,-4.8363,33.8723,0.136439,-0.286678
149.95,-1.3367,34.2066,0.138103,-0.362563
150,5.2271,-29.3552,0.1198,-0.349073
150.05,2.1809,-29.5589,0.063228,-0.3086
150.1,-1.913,2.3175,0.044925,-0.365936
150.15,-1.188,2.575,0.043261,-0.338954
150.2,-0.8093,2.5631,0.041597,-0.288364
150.25,-0.8079,2.3404,0.063228,-0.3086
150.3,-1.3409,2.3054,0.036606,-0.360877
150.35,-1.3605,2.5022,0.021631,-0.333895
150.4,-6.2154,34.5132,0.023295,-0.322091
150.45,-4.9979,34.2825,0.013311,-0.349073
150.5,6.5814,-29.7652,0.034942,-0.337268
150.55,5.2936,-29.5876,0.026622,-0.338954
150.6,-1.1008,2.4869,0.011647,-0.311973
150.65,-0.7087,2.4504,0.009983,-0.303541
150.7,-0.4381,2.4351,0.024958,-0.310287
150.75,-0.8339,2.4008,0.024958,-0.332209
150.8,-1.3145,2.4234,-0.003497,-0.3457
150.85,-1.0572,2.5549,-0.020979,-0.332209
150.9,-5.1556,27.8858,-0.015734,-0.332209
150.95,-3.9352,27.0309,0.023295,-0.328836
151,6.3453,-24.4315,0.011647,-0.27656
151.05,4.9051,-23.7714,0.013311,-0.330523
151.1,-1.2245,2.3389,-0.020979,-0.330523
151.15,-0.8799,2.5549,-0.034965,-0.344013
151.2,-0.1273,2.8171,-0.026224,-0.362563
151.25,0.0385,2.8853,0.001664,-0.32715
151.3,-0.11,2.7403,-0.001748,-0.325464
151.35,-0.2476,2.5671,0.031614,-0.29511
151.4,-8.1689,33.9247,0.014975,-0.355818
151.45,-8.686,33.5023,-0.015734,-0.349073
151.5,6.2093,-30.0045,0,-0.256324
151.55,6.9524,-29.7223,0.013311,-0.271501
151.6,-0.3514,2.2562,0.036606,-0.333895
151.65,-1.2985,2.3696,0.011647,-0.352445
151.7,-1.5114,2.6098,-0.02972,-0.392917
151.75,-0.2623,2.9368,-0.026224,-0.315346
151.8,0.9647,2.8511,0.03827,-0.254637
151.85,0.0058,2.3222,0.08985,-0.301855
151.9,-10.0884,37.5637,0.021631,-0.323777
151.95,-8.5936,38.2343,-0.005245,-0.330523
152,10.1072,-32.1315,0.026622,-0.337268
152.05,8.9671,-32.5139,0.021631,-0.320405
152.1,-0.5398,2.544,0.039933,-0.315346
152.15,-0.3694,2.5429,0.03827,-0.323777
152.2,-0.0755,2.5861,0.081531,-0.301855
152.25,-0.9378,2.4146,0.106489,-0.3457
152.3,-2.0118,2.1622,0.041597,-0.271501
152.35,-1.1706,2.2705,0.044925,-0.338954
152.4,-4.9896,21.8607,0.081531,-0.29511
152.45,-4.4462,20.4733,0.046589,-0.261383
152.5,5.6246,-19.5581,0.041597,-0.344013
152.55,4.6238,-18.1601,0.054908,-0.320405
152.6,-0.9078,2.3662,0.028286,-0.261383
152.65,-0.6452,2.1807,0.066556,-0.284992
152.7,-1.5929,2.0119,0.041597,-0.317032
152.75,-2.328,1.9588,-0.034965,-0.283305
152.8,-1.0774,2.1534,-0.057692,-0.278246
152.85,0.5358,2.5168,-0.02972,-0.323777
152.9,-2.7535,24.5523,0.024958,-0.332209
152.95,-3.2298,23.3204,0.048253,-0.286678
153,3.9596,-21.5439,0.004992,-0.293423
153.05,3.861,-20.4656,0.039933,-0.296796
153.1,-0.5285,2.2862,0.046589,-0.279933
153.15,-0.5027,1.948,0.028286,-0.143339
153.2,-0.3051,1.13,0.08985,-0.015177
153.25,-1.1997,-0.0438,0.026622,0.066667
153.3,-0.5681,-0.8954,0.003328,0.25614
153.35,0.6765,-1.3422,0.056572,0.145614
153.4,-4.6467,21.1206,0.041597,0.101754
153.45,-6.8277,23.9891,0.021631,0.159649
153.5,1.3711,-18.379,0.008319,0.221053
153.55,3.9109,-21.4251,0.019967,0.307018
153.6,1.6614,-2.0097,0.076539,0.322807
153.65,0.9978,-2.4864,0.12812,0.363158
153.7,-0.5276,-3.0613,0.094842,0.377193
153.75,-0.9243,-3.32,0.066556,0.389474
153.8,-0.0653,-3.3091,0.046589,0.440351
153.85,0.8565,-3.4187,0.081531,0.482456
153.9,1.1563,-7.3418,0.09817,0.538596
153.95,-0.8265,-3.3938,0.073211,0.624561
154,-2.9267,7.6028,0.009983,0.694737
154.05,-0.5301,2.7346,0.004992,0.721053
154.1,1.9561,-5.5403,0.056572,0.768421
154.15,1.4653,-6.0364,0.054908,0.831579
154.2,1.3037,-6.437,0.053245,0.833333
154.25,1.8274,-6.4769,0.084859,0.845614
154.3,1.9284,-6.4243,0.118136,0.805263
154.35,1.4348,-6.2649,0.151414,0.740351
154.4,8.7142,-50.2986,0.159734,0.707018
154.45,4.8918,-46.8994,0.209651,0.650877
154.5,-14.7375,45.2041,0.214642,0.561404
154.55,-11.4177,42.6212,0.21797,0.526316
154.6,0.0089,-4.4326,0.252912,0.521053
154.65,0.0712,-4.1701,0.261231,0.447368
154.7,0.2655,-3.453,0.326123,0.278947
154.75,-0.6714,-2.5474,0.379368,0.133333
154.8,-2.2059,-1.8986,0.364393,0.082456
154.85,-2.4859,-1.3986,0.374376,0.049123
154.9,22.4452,-97.601,0.394343,0.105263
154.95,21.5574,-106.3058,0.400998,0.126316
155,-28.536,77.8734,0.559068,0.091228
155.05,-27.3328,86.4474,0.638935,0.126316
155.1,-1.9109,-1.5621,0.733777,0.108772
155.15,-2.4058,-1.6311,0.816972,0.061404
155.2,-3.7903,-1.7743,0.935108,0.014035
155.25,-7.0492,-2.6126,0.921797,0.001754
155.3,-8.3366,-3.0316,0.797005,0.022807
155.35,-5.4452,-2.0082,0.85025,-0.035413
155.4,13.2047,-47.7135,0.988353,-0.057336
155.45,11.8849,-53.499,1.066556,-0.082631
155.5,-24.9639,32.878,1.061564,-0.096121
155.55,-27.8037,37.0983,0.861897,-0.106239
155.6,-9.3095,-3.2748,0.77371,-0.126476
155.65,-5.6252,-1.562,0.823627,-0.136594
155.7,-4.7528,-1.048,0.911814,-0.172007
155.75,-6.0637,-1.6157,0.938436,-0.155143
155.8,-7.3198,-2.3454,0.938436,-0.151771
155.85,-7.1848,-2.4746,0.91015,-0.129848
155.9,6.8889,-9.5704,0.973378,-0.131535
155.95,6.9402,-13.0196,0.97005,-0.155143
156,-20.2098,-2.0674,0.875208,-0.185497
156.05,-20.2672,1.2698,0.810316,-0.153457
156.1,-5.9716,-2.2044,0.866889,-0.15683
156.15,-5.9994,-2.4357,0.893511,-0.136594
156.2,-6.7321,-3.0609,0.860233,-0.148398
156.25,-6.2797,-2.8656,0.878536,-0.139966
156.3,-6.3606,-3.1452,0.91015,-0.102867
156.35,-7.2408,-4.1586,0.845258,-0.075885
156.4,-4.2946,9.5506,0.801997,-0.121417
156.45,-2.8794,10.0796,0.946755,-0.146712
156.5,-8.1454,-17.8172,1.024958,-0.168634
156.55,-10.6915,-19.158,0.971714,-0.175379
156.6,-9.598,-6.3076,0.810316,-0.116358
156.65,-6.9412,-4.6555,0.720466,-0.067454
156.7,-2.7364,-1.5915,0.863561,-0.043845
156.75,-2.4609,-1.5166,1.063228,-0.099494
156.8,-6.0194,-4.5745,1.048253,-0.089376
156.85,-7.9991,-6.3556,0.956739,-0.116358
156.9,-3.333,3.7165,0.923461,-0.102867
156.95,-3.2369,2.4769,0.856905,-0.042159
157,-10.2747,-17.1708,0.845258,-0.026981
157.05,-6.9695,-13.1336,1.034942,-0.048904
157.1,-2.832,-2.4753,1.234609,-0.074199
157.15,-6.6949,-6.6231,1.221298,-0.064081
157.2,-8.0354,-8.3636,1.064892,-0.037099
157.25,-6.5362,-7.0168,1.139767,-0.070826
157.3,-6.9373,-7.8932,1.081531,-0.015177
157.35,-6.5758,-7.7955,0.926789,-0.042159
157.4,0.6273,4.1623,1.086522,-0.072513
157.45,0.7009,3.4738,1.161398,-0.10118
157.5,-10.8937,-18.1306,1.121464,-0.102867
157.55,-12.1137,-18.817,0.9401,-0.165261
157.6,-6.223,-7.1364,0.923461,-0.143339
157.65,-4.6195,-4.8995,0.960067,-0.141653
157.7,-4.2653,-4.6201,1.024958,-0.133221
157.75,-5.0296,-5.9332,1.064892,-0.175379
157.8,-6.0288,-7.6186,0.991681,-0.146712
157.85,-6.1215,-8.0384,0.946755,-0.17032
157.9,5.6521,0.8025,0.87188,-0.158516
157.95,8.5649,0.9457,1.013311,-0.153457
158,-11.4279,-15.8755,1.076539,-0.197302
158.05,-14.2812,-15.9523,1.1198,-0.242833
158.1,-5.575,-7.7264,1.039933,-0.129848
158.15,-4.9684,-7.2298,1.091514,-0.209106
158.2,-5.2567,-7.8916,1.076539,-0.23946
158.25,-5.8487,-9.0686,0.980033,-0.20742
158.3,-5.3127,-8.5678,0.935108,-0.173693
158.35,-4.4194,-7.0567,0.890183,-0.20742
158.4,1.2296,8.0323,0.953411,-0.190556
158.45,3.7294,8.1503,1.001664,-0.172007
158.5,-4.4401,-20.396,0.9401,-0.264755
158.55,-7.3481,-21.6517,0.845258,-0.209106
158.6,-3.9838,-6.852,0.803661,-0.134907
158.65,-3.1722,-5.431,0.886855,-0.220911
158.7,-3.7754,-6.8788,0.843594,-0.246206
158.75,-4.4798,-8.2571,0.758735,-0.303541
158.8,-4.0477,-6.9226,0.677205,-0.183811
158.85,-3.1698,-4.9647,0.733777,-0.234401
158.9,-9.8059,10.2881,0.727121,-0.325464
158.95,-8.2846,10.2226,0.770383,-0.232715
159,6.4796,-21.4372,0.770383,-0.298482
159.05,4.3367,-23.606,0.560732,-0.237774
159.1,-3.2957,-5.6417,0.517471,-0.254637
159.15,-2.4128,-1.1887,0.655574,-0.313659
159.2,-2.7534,-1.8388,0.792013,-0.293423
159.25,-3.3516,-5.405,0.758735,-0.251265
159.3,-3.4191,-6.7539,0.71381,-0.29511
159.35,-3.3757,-6.1116,0.703827,-0.320405
159.4,-17.5852,3.5923,0.685524,-0.349073
159.45,-15.8143,3.1215,0.56406,-0.291737
159.5,14.2915,-15.5321,0.494176,-0.352445
159.55,12.7871,-13.4972,0.50416,-0.281619
159.6,-2.5364,-1.7391,0.562396,-0.232715
159.65,-2.1774,-0.875,0.708819,-0.278246
159.7,-2.513,-2.6037,0.81198,-0.310287
159.75,-3.0716,-5.8867,0.81198,-0.317032
159.8,-3.2678,-7.8809,0.740433,-0.303541
159.85,-3.1879,-8.1132,0.677205,-0.323777
159.9,-25.1551,0.1859,0.592346,-0.3086
159.95,-23.8058,2.0255,0.509151,-0.300169
160,21.9053,-10.7193,0.414309,-0.220911
160.05,21.001,-8.7446,0.485857,-0.332209
160.1,-2.4522,-1.1735,0.615641,-0.306914
160.15,-2.6146,-3.0804,0.633943,-0.288364
160.2,-2.5535,-5.0974,0.668885,-0.29511
160.25,-2.4223,-6.7814,0.584027,-0.234401
160.3,-2.4041,-7.4501,0.515807,-0.367622
160.35,-2.6148,-7.2134,0.402662,-0.3086
160.4,-28.0956,4.2962,0.311148,-0.23946
160.45,-27.144,9.0914,0.324459,-0.27656
160.5,24.7904,-7.5723,0.347754,-0.252951
160.55,24.0994,-10.6127,0.344426,-0.301855
160.6,-2.3902,-4.2885,0.304493,-0.355818
160.65,-2.5874,-4.8984,0.198003,-0.313659
160.7,-2.4741,-3.2043,0.139767,-0.279933
160.75,-2.3593,-1.4954,0.184692,-0.318718
160.8,-2.3594,-1.8014,0.143095,-0.281619
160.85,-2.2388,-1.6869,0.131448,-0.256324
160.9,-24.3117,5.1721,0.148087,-0.290051
160.95,-23.4297,7.303,0.184692,-0.338954
161,21.7892,-3.8787,0.151414,-0.305228
161.05,20.7702,-6.4325,0.048253,-0.305228
161.1,-2.3944,-1.018,0.084859,-0.288364
161.15,-2.3841,-0.6717,0.081531,-0.313659
161.2,-2.4296,-1.2545,0.053245,-0.311973
161.25,-2.4471,-0.7948,0.043261,-0.291737
161.3,-2.3612,-0.3981,0.061564,-0.284992
161.35,-2.2679,-0.54,0.046589,-0.274874
161.4,-31.1329,0.4784,0.054908,-0.129848
161.45,-30.8703,1.7113,0.051581,0.045614
161.5,28.0673,0.8858,-0.022727,0.150877
161.55,29.5511,-0.459,-0.043706,0.15614
161.6,1.1729,-0.8214,-0.094406,0.107018
161.65,0.8805,-0.0498,-0.129371,0.066667
161.7,0.7311,0.8767,-0.108392,0.136842
161.75,1.1623,0.8752,-0.124126,0.250877
161.8,1.7964,1.5317,-0.125874,0.275439
161.85,2.3972,2.0735,-0.041958,0.417544
161.9,-18.7339,-0.2024,-0.061189,0.461404
161.95,-23.9331,-0.0441,-0.04021,0.559649
162,14.5586,3.5038,-0.031469,0.635088
162.05,21.1039,2.667,0.004992,0.717544
162.1,5.5134,-0.1706,-0.017483,0.670175
162.15,5.7693,-0.492,-0.050699,0.807018
162.2,6.3141,0.0484,-0.054196,0.85614
162.25,6.8313,0.1361,-0.062937,0.878947
162.3,6.9334,0.1497,-0.092657,0.835088
162.35,6.7817,0.5593,-0.085664,0.82807
162.4,38.8186,2.4916,-0.094406,0.814035
162.45,32.9467,4.3526,-0.055944,0.861404
162.5,-37.227,2.3748,-0.06993,0.824561
162.55,-31.3166,-0.1075,-0.103147,0.854386
162.6,6.8079,0.2696,-0.141608,0.852632
162.65,6.7782,0.7343,-0.09965,0.812281
162.7,6.6745,-0.4042,-0.171329,0.842105
162.75,6.5796,-0.407,-0.243007,0.775439
162.8,6.1543,1.3197,-0.243007,0.668421
162.85,5.469,2.1052,-0.223776,0.607018
162.9,100.3677,3.5954,-0.229021,0.531579
162.95,102.1889,7.4272,-0.199301,0.531579
163,-86.8415,7.0545,-0.18007,0.485965
163.05,-89.33,1.4207,-0.272727,0.47193
163.1,3.7802,-1.3302,-0.379371,0.47193
163.15,3.6557,-0.2506,-0.48951,0.405263
163.2,3.2455,1.0638,-0.547203,0.312281
163.25,2.5496,1.9016,-0.63986,0.201754
163.3,1.7526,2.9544,-0.694056,0.092982
163.35,1.125,4.0852,-0.73951,0.073684
163.4,97.5618,6.6671,-0.767483,0.082456
163.45,105.7038,11.3393,-0.816434,0.059649
163.5,-79.3661,11.8105,-0.914336,0.103509
163.55,-87.3594,7.0031,-0.998252,0.064912
163.6,1.326,5.8788,-1.118881,0.040351
163.65,1.6949,9.12,-1.050699,0.040351
163.7,1.8478,9.7786,-0.982517,0.02807
163.75,1.621,7.516,-0.998252,0.057895
163.8,1.6572,6.3868,-1.08042,0.07193
163.85,1.8825,6.6378,-1.092657,0.059649
163.9,46.4733,-7.1777,-1.188811,-0.008432
163.95,51.5484,-4.2898,-1.185315,-0.013491
164,-32.489,25.3615,-1.045455,0.110526
164.05,-37.4731,21.5632,-1.167832,0.054386
164.1,2.2033,5.7744,-1.267483,0.007018
164.15,3.0314,8.7026,-1.337413,0.05614
164.2,3.8719,10.5434,-1.20979,0.04386
164.25,3.4982,8.6804,-1.283217,0.061404
164.3,4.0098,9.1705,-1.356643,0.063158
164.35,5.0058,11.456,-1.171329,-0.005059
164.4,24.0965,-8.3616,-1.202797,-0.016863
164.45,25.7808,-10.7424,-1.019231,0.078947
164.5,-11.4221,25.5509,-1.269231,-0.160202
164.55,-13.3949,27.8959,-1.243007,-0.168634
164.6,4.25,10.8551,-1.141608,-0.146712
164.65,4.069,10.0749,-1.167832,-0.202361
164.7,5.1405,11.6771,-1.062937,-0.202361
164.75,5.4212,11.6783,-0.81993,-0.13828
164.8,3.2671,7.3784,-0.861888,-0.124789
164.85,1.4673,4.3617,-0.93007,-0.202361
164.9,16.892,-23.7746,-1.076923,-0.193929
164.95,21.8102,-25.2098,-1.187063,-0.242833
165,-3.9662,30.4912,-1.304196,-0.268128
165.05,-6.3529,35.989,-1.23951,-0.337268
165.1,6.6083,12.4232,-1.127622,-0.279933
165.15,6.1474,11.0675,-0.945804,-0.220911
165.2,4.592,8.2778,-1.003497,-0.217538
165.25,3.4107,6.6884,-0.938811,-0.279933
165.3,3.0871,6.7254,-1.096154,-0.349073
165.35,4.2759,8.2852,-0.984266,-0.306914
165.4,-6.4447,-4.993,-0.987762,-0.428331
165.45,-3.5885,-7.4758,-0.791958,-0.306914
165.5,19.5797,15.2321,-0.835664,-0.246206
165.55,13.8346,14.3768,-1.216783,-0.32715
165.6,2.3198,5.5479,-1.276224,-0.357504
165.65,6.377,9.2768,-1.258741,-0.288364
165.7,8.2175,10.4247,-1.159091,-0.352445
165.75,8.5549,10.5171,-1.020979,-0.369309
165.8,7.7981,9.5178,-0.921329,-0.263069
165.85,5.6657,7.2972,-0.81993,-0.315346
165.9,-21.6821,9.6578,-0.954545,-0.330523
165.95,-20.7157,8.1877,-1.09965,-0.323777
166,31.2665,-0.9966,-1.064685,-0.392917
166.05,31.3159,1.259,-1.02972,-0.320405
166.1,5.8844,6.9567,-1.038462,-0.281619
166.15,6.1194,6.6938,-1.034965,-0.333895
166.2,5.9196,6.5016,-1.003497,-0.298482
166.25,4.922,5.6523,-1.071678,-0.261383
166.3,5.169,5.634,-1.132867,-0.359191
166.35,6.6555,6.7786,-1.129371,-0.401349
166.4,-11.7804,18.1099,-1.087413,-0.310287
166.45,-10.8553,16.0218,-1.041958,-0.349073
166.5,28.7466,-7.4198,-0.97028,-0.384486
166.55,27.2716,-6.1127,-0.902098,-0.301855
166.6,5.8725,5.5703,-0.940559,-0.367622
166.65,6.2468,5.6725,-0.933566,-0.355818
166.7,7.3306,6.0699,-0.868881,-0.349073
166.75,6.5871,5.5919,-0.816434,-0.3457
166.8,4.2856,4.5837,-0.861888,-0.340641
166.85,3.4572,4.1575,-0.984266,-0.330523
166.9,-11.3574,19.7221,-1.013986,-0.325464
166.95,-7.2186,19.0296,-1.012238,-0.451939
167,28.093,-12.6002,-0.800699,-0.264755
167.05,22.8696,-12.6349,-0.840909,-0.283305
167.1,2.6415,3.3715,-1.064685,-0.419899
167.15,7.2191,5.1584,-1.050699,-0.413153
167.2,9.8404,5.8595,-0.847902,-0.332209
167.25,7.4347,4.567,-0.926573,-0.244519
167.3,6.2482,3.802,-0.875874,-0.328836
167.35,7.0603,4.2848,-0.945804,-0.445194
167.4,-8.4716,23.4234,-0.811189,-0.300169
167.45,-9.107,21.2145,-0.730769,-0.362563
167.5,23.6567,-18.1035,-0.786713,-0.379427
167.55,23.3433,-16.624,-0.711538,-0.20742
167.6,4.4533,3.0819,-0.777972,-0.382799
167.65,3.6762,3.3228,-0.875874,-0.404722
167.7,6.2456,3.9061,-0.905594,-0.328836
167.75,9.4806,3.9571,-0.791958,-0.333895
167.8,10.1762,3.7869,-0.646853,-0.347386
167.85,8.5199,3.559,-0.541958,-0.354132
167.9,-11.5255,26.7193,-0.472028,-0.342327
167.95,-14.0677,25.0793,-0.463287,-0.305228
168,20.234,-23.2373,-0.447552,-0.352445
168.05,20.6105,-21.8913,-0.428322,-0.311973
168.1,2.2268,2.6657,-0.468531,-0.286678
168.15,1.7057,2.5215,-0.564685,-0.325464
168.2,2.9545,2.7188,-0.596154,-0.347386
168.25,4.255,2.8393,-0.613636,-0.306914
168.3,5.2291,2.7951,-0.608392,-0.3457
168.35,5.9262,2.8392,-0.559441,-0.344013
168.4,0.4721,28.4624,-0.526224,-0.3457
168.45,0.3767,27.246,-0.494755,-0.325464
168.5,11.0991,-25.2113,-0.449301,-0.323777
168.55,9.9655,-24.1741,-0.405594,-0.318718
168.6,2.7057,2.463,-0.445804,-0.284992
168.65,2.5804,2.2641,-0.512238,-0.266442
168.7,4.1543,2.2461,-0.484266,-0.355818
168.75,5.351,2.6256,-0.461538,-0.418212
168.8,5.4734,2.7219,-0.375874,-0.273187
168.85,5.7384,2.3138,-0.358392,-0.330523
168.9,-2.8648,26.4913,-0.18007,-0.389545
168.95,-8.0734,25.6492,-0.129371,-0.222597
169,3.48,-24.1441,-0.367133,-0.173693
169.05,6.9155,-23.3252,-0.533217,-0.369309
169.1,6.4089,2.2735,-0.433566,-0.416526
169.15,9.5304,2.4347,-0.162587,-0.332209
169.2,6.333,2.3098,-0.04021,-0.306914
169.25,2.6383,2.1687,0.003328,-0.241147
169.3,1.0911,2.1727,0.036606,-0.335582
169.35,0.5273,2.4817,0.03827,-0.340641
169.4,-10.6109,30.5418,0.06822,-0.246206
169.45,-11.6642,29.6914,0.126456,-0.3086
169.5,9.1738,-26.8988,0.09817,-0.3086
169.55,9.7666,-26.1647,0.088186,-0.290051
169.6,-0.0239,2.3401,0.103161,-0.269815
169.65,-0.1535,2.3126,0.151414,-0.310287
169.7,-1.1279,2.3364,0.109817,-0.220911
169.75,-1.0854,2.2332,0.111481,-0.310287
169.8,-0.5971,2.4802,0.114809,-0.36425
169.85,-1.1163,2.8043,0.121464,-0.3086
169.9,2.6595,33.4535,0.056572,-0.271501
169.95,4.6776,32.9045,0.101498,-0.246206
170,-1.9431,-28.9661,0.093178,-0.315346
170.05,-3.4291,-28.5661,0.101498,-0.303541
170.1,-0.6021,2.415,0.091514,-0.251265
170.15,-0.593,2.2093,0.103161,-0.266442
170.2,-0.623,2.2958,0.093178,-0.330523
170.25,-0.4551,2.4253,0.101498,-0.25801
170.3,-0.1242,2.206,0.114809,-0.242833
170.35,-0.4928,2.2087,0.148087,-0.333895
170.4,1.4514,29.1761,0.108153,-0.301855
170.45,3.1125,28.5547,0.081531,-0.266442
170.5,-0.5812,-25.5154,0.086522,-0.278246
170.55,-1.8324,-25.0594,0.056572,-0.231029
170.6,-0.1814,1.9895,0.101498,-0.23946
170.65,-0.7808,2.1257,0.076539,-0.315346
170.7,-0.9609,2.4957,0.049917,-0.332209
170.75,-0.5473,2.5316,0.063228,-0.256324
170.8,-0.6515,2.3071,0.033278,-0.27656
170.85,0.0852,2.0639,0.031614,-0.217538
170.9,4.2324,36.8829,0.09817,-0.284992
170.95,3.8629,37.5541,0.096506,-0.291737
171,-2.678,-31.7966,0.041597,-0.23946
171.05,-2.9955,-32.2349,0.099834,-0.3457
171.1,-1.2324,2.5462,0.03827,-0.288364
171.15,-1.12,2.2897,-0.001748,-0.173693
171.2,0.3346,1.7272,0.024958,-0.232715
171.25,0.4608,1.8677,0.053245,-0.303541
171.3,0.0378,2.3766,0.036606,-0.340641
171.35,0.3129,2.4933,0.06822,-0.263069
171.4,1.54,21.8178,0.088186,-0.246206
171.45,1.3633,20.6226,0.086522,-0.268128
171.5,-1.1764,-19.6769,0.09817,-0.198988
171.55,-1.7414,-18.6643,0.094842,-0.288364
171.6,-0.9069,2.2414,0.081531,-0.305228
171.65,-0.7418,2.1713,0.073211,-0.153457
171.7,-0.5512,1.3963,0.076539,-0.062395
171.75,-0.7222,0.5057,0.074875,0.050877
171.8,-1.4985,-0.1567,0.056572,0.085965
171.85,-1.8632,-0.445,-0.019231,0.05614
171.9,3.9243,23.4074,-0.034965,0.035088
171.95,5.859,25.7239,-0.129371,0.092982
172,-2.3471,-19.605,-0.043706,0
172.05,-3.1674,-21.3997,-0.019231,-0.151771
172.1,0.6951,1.0852,-0.026224,-0.25801
172.15,0.8584,1.5665,0.013311,-0.13828
172.2,0.1282,1.5002,0.019967,-0.214165
172.25,-0.6899,1.1883,-0.024476,-0.121417
172.3,-0.7354,0.9127,0.016639,-0.205734
